dates;log Q simule;P simule
2018-10-09;18,4400515;0,117838715
2018-10-10;18,4400515;0,116655566
2018-10-11;18,4400515;0,110067677
2018-10-12;18,4400515;0,110891015
2018-10-13;18,4400515;0,110773411
2018-10-14;18,4400515;0,1108085
2018-10-15;18,4400515;0,11630325
2018-10-16;18,4400515;0,116629249
2018-10-17;18,4400515;0,116270743
2018-10-18;18,4400515;0,11507885
2018-10-19;18,4400515;0,114450201
2018-10-20;18,4400515;0,11488289
2018-10-21;18,4400515;0,114763416
2018-10-22;18,4400515;0,114820324
2018-10-23;18,4400515;0,114573289
2018-10-24;18,4400515;0,115244038
2018-10-25;18,4400515;0,114635889
2018-10-26;18,4400515;0,114781656
2018-10-27;18,4400515;0,114413511
2018-10-28;18,4400515;0,114529352
2018-10-29;18,4400515;0,112155777
2018-10-30;18,4400515;0,112015414
2018-10-31;18,4400515;0,112497668
2018-11-01;18,4400515;0,113273665
2018-11-02;18,4400515;0,113592798
2018-11-03;18,4400515;0,112807605
2018-11-04;18,4400515;0,114636062
2018-11-05;18,4400515;0,114535286
2018-11-06;18,4400515;0,115523664
2018-11-07;18,4400515;0,116551162
2018-11-08;18,4400515;0,115010884
2018-11-09;18,4400515;0,113760536
2018-11-10;18,4400515;0,113580127
2018-11-11;18,4400515;0,113524061
2018-11-12;18,4400515;0,113442925
2018-11-13;18,4400515;0,112694015
2018-11-14;18,4400515;0,101848644
2018-11-15;18,4400515;0,101650893
2018-11-16;18,4400515;0,100248882
2018-11-17;18,4400515;0,098899697
2018-11-18;18,4400515;0,099717076
2018-11-19;18,4400515;0,086624264
2018-11-20;18,4400515;0,081200293
2018-11-21;18,4400515;0,08383231
2018-11-22;18,4400515;0,077676537
2018-11-23;18,4400515;0,07807338
2018-11-24;18,4400515;0,068544015
2018-11-25;18,4400515;0,071620751
2018-11-26;18,4400515;0,068238756
2018-11-27;18,4400515;0,068622909
2018-11-28;18,4400515;0,076850301
2018-11-29;18,4400515;0,077862445
2018-11-30;18,4400515;0,072756702
2018-12-01;18,4400515;0,075018869
2018-12-02;18,4400515;0,07386306
2018-12-03;18,4400515;0,069557751
2018-12-04;18,4400515;0,070643213
2018-12-05;18,4400515;0,066781705
2018-12-06;18,4400515;0,062226389
2018-12-07;18,4400515;0,061420378
2018-12-08;18,4400515;0,061369134
2018-12-09;18,4400515;0,063625057
2018-12-10;18,4400515;0,061763822
2018-12-11;18,4400515;0,060529616
2018-12-12;18,4400515;0,062091308
2018-12-13;18,4400515;0,058904763
2018-12-14;18,4400515;0,057697141
2018-12-15;18,4400515;0,057308761
2018-12-16;18,4400515;0,057598827
2018-12-17;18,4400515;0,063156542
2018-12-18;18,4400515;0,066475714
2018-12-19;18,4400515;0,066926292
2018-12-20;18,4400515;0,073707211
2018-12-21;18,4400515;0,069825274
2018-12-22;18,4400515;0,071792814
2018-12-23;18,4400515;0,070899201
2018-12-24;18,4400515;0,072721568
2018-12-25;18,4400515;0,06811589
2018-12-26;18,4400515;0,067806083
2018-12-27;18,4400515;0,064632626
2018-12-28;18,4400515;0,070105734
2018-12-29;18,4400515;0,067321982
2018-12-30;18,4400515;0,068949415
2018-12-31;18,4400515;0,066579557
2019-01-01;18,4400515;0,068726117
2019-01-02;18,4400515;0,070245969
2019-01-03;18,4400515;0,068324798
2019-01-04;18,4400515;0,068928159
2019-01-05;18,4400515;0,068124096
2019-01-06;18,4400515;0,072765724
2019-01-07;18,4400515;0,072317218
2019-01-08;18,4400515;0,071853703
2019-01-09;18,4400515;0,071956702
2019-01-10;18,4400515;0,065643971
2019-01-11;18,4400515;0,065480592
2019-01-12;18,4400515;0,06523386
2019-01-13;18,4400515;0,063017783
2019-01-14;18,4400515;0,066133712
2019-01-15;18,4400515;0,064447512
2019-01-16;18,4400515;0,065057858
2019-01-17;18,4400515;0,065669078
2019-01-18;18,4400515;0,064877658
2019-01-19;18,4400515;0,066172881
2019-01-20;18,4400515;0,063186176
2019-01-21;18,4400515;0,063316566
2019-01-22;18,4400515;0,064342448
2019-01-23;18,4400515;0,063917652
2019-01-24;18,4400515;0,06424753
2019-01-25;18,4400515;0,064152686
2019-01-26;18,4400515;0,063887723
2019-01-27;18,4400515;0,063310009
2019-01-28;18,4400515;0,061800799
2019-01-29;18,4400515;0,061164933
2019-01-30;18,4400515;0,062246425
2019-01-31;18,4400515;0,061677835
2019-02-01;18,4400515;0,062257412
2019-02-02;18,4400515;0,061838404
2019-02-03;18,4400515;0,061307555
2019-02-04;18,4400515;0,061494949
2019-02-05;18,4400515;0,061871813
2019-02-06;18,4400515;0,060551053
2019-02-07;18,4400515;0,060238348
2019-02-08;18,4400515;0,065232937
2019-02-09;18,4400515;0,065126341
2019-02-10;18,4400515;0,065493615
2019-02-11;18,4400515;0,064744195
2019-02-12;18,4400515;0,065329587
2019-02-13;18,4400515;0,064836726
2019-02-14;18,4400515;0,064373905
2019-02-15;18,4400515;0,064635417
2019-02-16;18,4400515;0,064528922
2019-02-17;18,4400515;0,065270499
2019-02-18;18,4400515;0,070001132
2019-02-19;18,4400515;0,070542792
2019-02-20;18,4400515;0,071840482
2019-02-21;18,4400515;0,071119434
2019-02-22;18,4400515;0,071615426
2019-02-23;18,4400515;0,074227971
2019-02-24;18,4400515;0,067658453
2019-02-25;18,4400515;0,069486909
2019-02-26;18,4400515;0,068833882
2019-02-27;18,4400515;0,068911177
2019-02-28;18,4400515;0,068638641
2019-03-01;18,4400515;0,068995097
2019-03-02;18,4400515;0,06892603
2019-03-03;18,4400515;0,068233738
2019-03-04;18,4400515;0,066992538
2019-03-05;18,4400515;0,069581958
2019-03-06;18,4400515;0,07023611
2019-03-07;18,4400515;0,07018435
2019-03-08;18,4400515;0,069714895
2019-03-09;18,4400515;0,070739156
2019-03-10;18,4400515;0,070198372
2019-03-11;18,4400515;0,069736598
2019-03-12;18,4400515;0,069911318
2019-03-13;18,4400515;0,070013773
2019-03-14;18,4400515;0,069936022
2019-03-15;18,4400515;0,070609209
2019-03-16;18,4400515;0,071796092
2019-03-17;18,4400515;0,071262032
2019-03-18;18,4400515;0,071489754
2019-03-19;18,4400515;0,071944447
2019-03-20;18,4400515;0,072719891
2019-03-21;18,4400515;0,072010242
2019-03-22;18,4400515;0,071634837
2019-03-23;18,4400515;0,071486867
2019-03-24;18,4400515;0,071102839
2019-03-25;18,4400515;0,070465656
2019-03-26;18,4400515;0,071167742
2019-03-27;18,4400515;0,07337944
2019-03-28;18,4400515;0,073175615
2019-03-29;18,4400515;0,075232292
2019-03-30;18,4400515;0,074986923
2019-03-31;18,4400515;0,074559895
2019-04-01;18,4400515;0,07604933
2019-04-02;18,4400515;0,091717043
2019-04-03;18,4400515;0,09490187
2019-04-04;18,4400515;0,094486441
2019-04-05;18,4400515;0,09440902
2019-04-06;18,4400515;0,093458758
2019-04-07;18,4400515;0,09640715
2019-04-08;18,4400515;0,100114534
2019-04-09;18,4400515;0,098141752
2019-04-10;18,4400515;0,099592632
2019-04-11;18,4400515;0,094334933
2019-04-12;18,4400515;0,094626906
2019-04-13;18,4400515;0,093163386
2019-04-14;18,4400515;0,094756559
2019-04-15;18,4400515;0,092729176
2019-04-16;18,4400515;0,095950328
2019-04-17;18,4400515;0,096599698
2019-04-18;18,4400515;0,09703831
2019-04-19;18,4400515;0,097387693
2019-04-20;18,4400515;0,097381703
2019-04-21;18,4400515;0,096003133
2019-04-22;18,4400515;0,099263729
2019-04-23;18,4400515;0,104316993
2019-04-24;18,4400515;0,102472522
2019-04-25;18,4400515;0,095916003
2019-04-26;18,4400515;0,097011546
2019-04-27;18,4400515;0,095582274
2019-04-28;18,4400515;0,09516392
2019-04-29;18,4400515;0,096090725
2019-04-30;18,4400515;0,099596327
2019-05-01;18,4400515;0,098692786
2019-05-02;18,4400515;0,099892623
2019-05-03;18,4400515;0,106333165
2019-05-04;18,4400515;0,107550973
2019-05-05;18,4400515;0,106826151
2019-05-06;18,4400515;0,106530034
2019-05-07;18,4400515;0,109502566
2019-05-08;18,4400515;0,11273317
2019-05-09;18,4400515;0,115465574
2019-05-10;18,4400515;0,121472687
2019-05-11;18,4400515;0,136609282
2019-05-12;18,4400515;0,129707599
2019-05-13;18,4400515;0,145132193
2019-05-14;18,4400515;0,150685537
2019-05-15;18,4400515;0,159338793
2019-05-16;18,4400515;0,156442461
2019-05-17;18,4400515;0,145917212
2019-05-18;18,4400515;0,137196918
2019-05-19;18,4400515;0,153498181
2019-05-20;18,4400515;0,154220141
2019-05-21;18,4400515;0,155117704
2019-05-22;18,4400515;0,145985831
2019-05-23;18,4400515;0,150591887
2019-05-24;18,4400515;0,15537338
2019-05-25;18,4400515;0,152789194
2019-05-26;18,46566428;0,157359359
2019-05-27;18,51422586;0,157033962
2019-05-28;18,51422586;0,156476987
2019-05-29;18,51422586;0,154352886
2019-05-30;18,51422586;0,148377593
2019-05-31;18,53941374;0,155739089
2019-06-01;18,53941374;0,148267731
2019-06-02;18,53941374;0,149767462
2019-06-03;18,53941374;0,146890952
2019-06-04;18,53941374;0,136614027
2019-06-05;18,53941374;0,134378394
2019-06-06;18,53941374;0,132558491
2019-06-07;18,53941374;0,134795208
2019-06-08;18,53941374;0,132734905
2019-06-09;18,53941374;0,126221938
2019-06-10;18,53941374;0,134794467
2019-06-11;18,53941374;0,134328363
2019-06-12;18,53941374;0,139335817
2019-06-13;18,53941374;0,139230336
2019-06-14;18,53941374;0,146727326
2019-06-15;18,53941374;0,147684155
2019-06-16;18,53941374;0,150054246
2019-06-17;18,6008527;0,150353938
2019-06-18;18,6008527;0,144360699
2019-06-19;18,6008527;0,146301923
2019-06-20;18,62000863;0,149423133
2019-06-21;18,70513481;0,149114147
2019-06-22;18,74540468;0,1488058
2019-06-23;18,74540468;0,146362363
2019-06-24;18,75935634;0,148191017
2019-06-25;18,84295277;0,147884579
2019-06-26;18,95995422;0,147578775
2019-06-27;18,95995422;0,130481096
2019-06-28;18,95995422;0,141307744
2019-06-29;18,95995422;0,13096929
2019-06-30;18,95995422;0,119290137
2019-07-01;18,95995422;0,119163321
2019-07-02;18,95995422;0,120696306
2019-07-03;18,95995422;0,131260106
2019-07-04;18,95995422;0,121764406
2019-07-05;18,95995422;0,119138784
2019-07-06;18,95995422;0,120805157
2019-07-07;18,95995422;0,123342315
2019-07-08;18,95995422;0,132971104
2019-07-09;18,95995422;0,13676011
2019-07-10;18,95995422;0,133723819
2019-07-11;18,95995422;0,124959553
2019-07-12;18,95995422;0,127824147
2019-07-13;18,95995422;0,122148919
2019-07-14;18,95995422;0,109414243
2019-07-15;18,95995422;0,11780036
2019-07-16;18,95995422;0,101970764
2019-07-17;18,95995422;0,105692759
2019-07-18;18,95995422;0,116979631
2019-07-19;18,95995422;0,115823018
2019-07-20;18,95995422;0,115442479
2019-07-21;18,95995422;0,113365237
2019-07-22;18,95995422;0,11134818
2019-07-23;18,95995422;0,10638654
2019-07-24;18,95995422;0,105519398
2019-07-25;18,95995422;0,106840418
2019-07-26;18,95995422;0,105655976
